instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,welcomeText.started,welcomeText.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,text_10.started,text_10.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,firstITI.started,firstITI.stopped,trials.label,trials.startVal,trials.startValSd,trials.pThreshold,trials.beta,trials.delta,trials.gamma,trials.grain,trials.range,trials.minVal,trials.maxVal,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.stepType,trials.intensity,trials.response,participant,Session,Tone Length,Condition,calibration,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,test,100,70,0.63,3.5,0.01,0.5,0.01,100,0,60,0,9,8,start,4,lin,54.400202266531345,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1055,toneDetectionPlatform_V1.7,2020.2.4,60.06406433286463,
,,,,,,,,,,,,,,,,,,,,,,test,100,70,0.63,3.5,0.01,0.5,0.01,100,0,60,0,10,9,start,4,lin,53.49137705377424,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1055,toneDetectionPlatform_V1.7,2020.2.4,60.06406433286463,
,,,,,,,,,,,,,,,,,,,,,,test,100,70,0.63,3.5,0.01,0.5,0.01,100,0,60,0,11,10,start,4,lin,52.76223068738779,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1055,toneDetectionPlatform_V1.7,2020.2.4,60.06406433286463,
,,,,,,,,,,,,,,,,,,,,,,test,100,70,0.63,3.5,0.01,0.5,0.01,100,0,60,0,12,11,start,4,lin,52.17808186950074,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1055,toneDetectionPlatform_V1.7,2020.2.4,60.06406433286463,
,,,,,,,,,,,,,,,,,,,,,,test,100,70,0.63,3.5,0.01,0.5,0.01,100,0,60,0,13,12,start,4,lin,51.71199500853438,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1055,toneDetectionPlatform_V1.7,2020.2.4,60.06406433286463,
,,,,,,,,,,,,,,,,,,,,,,test,100,70,0.63,3.5,0.01,0.5,0.01,100,0,60,0,14,13,start,4,lin,51.33823081950744,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1055,toneDetectionPlatform_V1.7,2020.2.4,60.06406433286463,
,,,,,,,,,,,,,,,,,,,,,,test,100,70,0.63,3.5,0.01,0.5,0.01,100,0,60,0,15,14,start,4,lin,51.04098841109272,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1055,toneDetectionPlatform_V1.7,2020.2.4,60.06406433286463,
,,,,,,,,,,,,,,,,,,,,,,test,100,70,0.63,3.5,0.01,0.5,0.01,100,0,60,0,16,15,start,4,lin,50.80473672583255,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1055,toneDetectionPlatform_V1.7,2020.2.4,60.06406433286463,
,,,,,,,,,,,,,,,,,,,,,,test,100,70,0.63,3.5,0.01,0.5,0.01,100,0,60,0,17,16,start,4,lin,50.61852680305951,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1055,toneDetectionPlatform_V1.7,2020.2.4,60.06406433286463,
,,,,,,,,,,,,,,,,,,,,,,test,100,70,0.63,3.5,0.01,0.5,0.01,100,0,60,0,18,17,start,4,lin,50.4735119742272,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1055,toneDetectionPlatform_V1.7,2020.2.4,60.06406433286463,
,,,,,,,,,,,,,,,,,,,,,,test,100,70,0.63,3.5,0.01,0.5,0.01,100,0,60,0,19,18,start,4,lin,50.36190473217018,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1055,toneDetectionPlatform_V1.7,2020.2.4,60.06406433286463,
,,,,,,,,,,,,,,,,,,,,,,test,100,70,0.63,3.5,0.01,0.5,0.01,100,0,60,0,20,19,start,4,lin,50.27744432334199,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1055,toneDetectionPlatform_V1.7,2020.2.4,60.06406433286463,
,,,,,,,,,,,,,,,,,,,,,,test,100,70,0.63,3.5,0.01,0.5,0.01,100,0,60,0,21,20,start,4,lin,50.215255144367326,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1055,toneDetectionPlatform_V1.7,2020.2.4,60.06406433286463,
,,,,,,,,,,,,,,,,,,,,,,test,100,70,0.63,3.5,0.01,0.5,0.01,100,0,60,0,22,21,start,4,lin,50.17040783969426,,,,,,,,,,,
