instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,welcomeText.started,welcomeText.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,text_10.started,text_10.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,firstITI.started,firstITI.stopped,trials.label,trials.startVal,trials.startValSd,trials.pThreshold,trials.beta,trials.delta,trials.gamma,trials.grain,trials.range,trials.minVal,trials.maxVal,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.stepType,trials.intensity,trials.response,participant,Session,Tone Length,Condition,calibration,date,expName,psychopyVersion,frameRate,
,,,,,,,,9.029767200001515,None,space,0.983147499995539,9.029767200001515,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1053,toneDetectionPlatform_V1.7,2020.2.4,59.837493332924204,
,,,,,,,,,,,,,,10.03643639999791,None,b,0.8202967999968678,10.03643639999791,None,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1053,toneDetectionPlatform_V1.7,2020.2.4,59.837493332924204,
,,,,,,,,,,,,,,,,,,,,10.887102900000173,None,test,100,100,0.63,3.5,0.01,0.5,0.01,60,0,60,0,1,0,start,4,lin,100,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1053,toneDetectionPlatform_V1.7,2020.2.4,59.837493332924204,
,,,,,,,,,,,,,,,,,,,,,,test,100,100,0.63,3.5,0.01,0.5,0.01,60,0,60,0,2,1,start,4,lin,60,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1053,toneDetectionPlatform_V1.7,2020.2.4,59.837493332924204,
,,,,,,,,,,,,,,,,,,,,,,test,100,100,0.63,3.5,0.01,0.5,0.01,60,0,60,0,3,2,start,4,lin,60,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1053,toneDetectionPlatform_V1.7,2020.2.4,59.837493332924204,
,,,,,,,,,,,,,,,,,,,,,,test,100,100,0.63,3.5,0.01,0.5,0.01,60,0,60,0,4,3,start,4,lin,60,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1053,toneDetectionPlatform_V1.7,2020.2.4,59.837493332924204,
,,,,,,,,,,,,,,,,,,,,,,test,100,100,0.63,3.5,0.01,0.5,0.01,60,0,60,0,5,4,start,4,lin,60,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1053,toneDetectionPlatform_V1.7,2020.2.4,59.837493332924204,
,,,,,,,,,,,,,,,,,,,,,,test,100,100,0.63,3.5,0.01,0.5,0.01,60,0,60,0,6,5,start,4,lin,60,0,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1053,toneDetectionPlatform_V1.7,2020.2.4,59.837493332924204,
,,,,,,,,,,,,,,,,,,,,,,test,100,100,0.63,3.5,0.01,0.5,0.01,60,0,60,0,7,6,start,4,lin,60,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1053,toneDetectionPlatform_V1.7,2020.2.4,59.837493332924204,
,,,,,,,,,,,,,,,,,,,,,,test,100,100,0.63,3.5,0.01,0.5,0.01,60,0,60,0,8,7,start,4,lin,60,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1053,toneDetectionPlatform_V1.7,2020.2.4,59.837493332924204,
,,,,,,,,,,,,,,,,,,,,,,test,100,100,0.63,3.5,0.01,0.5,0.01,60,0,60,0,9,8,start,4,lin,60,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1053,toneDetectionPlatform_V1.7,2020.2.4,59.837493332924204,
,,,,,,,,,,,,,,,,,,,,,,test,100,100,0.63,3.5,0.01,0.5,0.01,60,0,60,0,10,9,start,4,lin,60,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1053,toneDetectionPlatform_V1.7,2020.2.4,59.837493332924204,
,,,,,,,,,,,,,,,,,,,,,,test,100,100,0.63,3.5,0.01,0.5,0.01,60,0,60,0,11,10,start,4,lin,60,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1053,toneDetectionPlatform_V1.7,2020.2.4,59.837493332924204,
,,,,,,,,,,,,,,,,,,,,,,test,100,100,0.63,3.5,0.01,0.5,0.01,60,0,60,0,12,11,start,4,lin,60,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1053,toneDetectionPlatform_V1.7,2020.2.4,59.837493332924204,
,,,,,,,,,,,,,,,,,,,,,,test,100,100,0.63,3.5,0.01,0.5,0.01,60,0,60,0,13,12,start,4,lin,60,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1053,toneDetectionPlatform_V1.7,2020.2.4,59.837493332924204,
,,,,,,,,,,,,,,,,,,,,,,test,100,100,0.63,3.5,0.01,0.5,0.01,60,0,60,0,14,13,start,4,lin,60,,,,,,,,,,,
